Year,GrandPrix,Driver,Team,LapNumber,Stint,Compound,TyreLife,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,SpeedI1,SpeedI2,SpeedFL,SpeedST,TrackStatus,IsPersonalBest,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Position
2025,Australian Grand Prix,LEC,Ferrari,9.0,4.0,INTERMEDIATE,9.0,94.933,33.915,19.833,41.185,257.0,301.0,279.0,263.0,1,True,15.9,19.1,74.0,False,4.1,5.0
2025,Australian Grand Prix,TSU,Racing Bulls,9.0,4.0,INTERMEDIATE,9.0,95.409,34.269,19.974,41.166,258.0,304.0,279.0,254.0,1,True,15.9,19.1,74.0,False,4.1,6.0
2025,Australian Grand Prix,ALB,Williams,9.0,4.0,INTERMEDIATE,7.0,96.3,34.639,19.865,41.796,254.0,308.0,283.0,234.0,1,True,15.9,19.1,74.0,False,4.1,7.0
2025,Australian Grand Prix,HAM,Ferrari,9.0,4.0,INTERMEDIATE,9.0,96.242,34.554,19.882,41.806,257.0,305.0,281.0,240.0,1,True,15.9,19.1,74.0,False,4.1,8.0
2025,Australian Grand Prix,GAS,Alpine,9.0,4.0,INTERMEDIATE,9.0,96.062,34.775,19.939,41.348,252.0,300.0,280.0,241.0,1,True,15.9,19.1,74.0,False,4.1,9.0
2025,Australian Grand Prix,ALO,Aston Martin,9.0,4.0,INTERMEDIATE,9.0,96.267,34.756,20.098,41.413,252.0,302.0,279.0,232.0,1,True,15.9,19.1,74.0,False,4.1,10.0
2025,Australian Grand Prix,STR,Aston Martin,9.0,4.0,INTERMEDIATE,5.0,96.253,34.815,20.356,41.082,251.0,293.0,279.0,251.0,1,True,15.9,19.1,74.0,False,4.1,11.0
2025,Australian Grand Prix,HUL,Kick Sauber,9.0,4.0,INTERMEDIATE,9.0,96.51,34.846,20.162,41.502,251.0,300.0,280.0,242.0,1,True,15.9,19.1,74.0,False,4.1,12.0
2025,Australian Grand Prix,ANT,Mercedes,9.0,4.0,INTERMEDIATE,9.0,96.312,34.903,19.945,41.464,257.0,307.0,282.0,258.0,1,True,15.9,19.1,74.0,False,4.1,13.0
2025,Australian Grand Prix,BOR,Kick Sauber,9.0,4.0,INTERMEDIATE,9.0,96.663,34.582,20.079,42.002,258.0,300.0,278.0,264.0,1,True,15.9,19.1,74.0,False,4.1,14.0
2025,Australian Grand Prix,OCO,Haas F1 Team,9.0,4.0,INTERMEDIATE,5.0,98.049,35.372,20.303,42.374,245.0,287.0,278.0,229.0,1,True,15.9,19.1,74.0,False,4.1,15.0
