Year,GrandPrix,Driver,Team,LapNumber,Stint,Compound,TyreLife,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,SpeedI1,SpeedI2,SpeedFL,SpeedST,TrackStatus,IsPersonalBest,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Position
2025,British Grand Prix,RUS,Mercedes,5.0,1.0,HARD,5.0,115.425,34.224,41.657,39.544,298.0,175.0,168.0,262.0,126,False,18.8,25.2,77.0,False,1.2,13.0
2025,British Grand Prix,ANT,Mercedes,5.0,2.0,HARD,3.0,121.805,36.376,44.804,40.625,271.0,103.0,143.0,263.0,126,False,18.8,25.2,77.0,False,1.2,14.0
2025,British Grand Prix,LEC,Ferrari,5.0,1.0,MEDIUM,5.0,118.458,35.369,45.467,37.622,291.0,117.0,160.0,245.0,126,False,18.8,25.2,77.0,False,1.2,15.0
2025,British Grand Prix,HAD,Racing Bulls,5.0,1.0,MEDIUM,5.0,119.848,35.47,45.443,38.935,296.0,172.0,159.0,243.0,126,False,19.1,25.0,74.0,False,1.5,16.0
2025,British Grand Prix,BEA,Haas F1 Team,5.0,1.0,HARD,5.0,120.293,36.66,45.584,38.049,293.0,215.0,155.0,248.0,126,False,19.1,25.0,74.0,False,1.5,17.0
2025,British Grand Prix,VER,Red Bull Racing,6.0,1.0,INTERMEDIATE,6.0,139.789,47.766,56.615,35.408,225.0,179.0,141.0,247.0,6,False,19.1,24.4,75.0,False,1.3,1.0
2025,British Grand Prix,PIA,McLaren,6.0,1.0,INTERMEDIATE,6.0,139.626,48.201,55.968,35.457,213.0,187.0,129.0,282.0,6,False,19.1,24.4,75.0,False,1.3,2.0
2025,British Grand Prix,NOR,McLaren,6.0,1.0,INTERMEDIATE,6.0,139.233,46.769,56.955,35.509,237.0,201.0,133.0,275.0,6,False,19.1,24.4,75.0,False,1.3,3.0
2025,British Grand Prix,HAM,Ferrari,6.0,1.0,INTERMEDIATE,6.0,136.745,43.37,58.154,35.221,244.0,216.0,138.0,268.0,6,False,19.1,24.4,75.0,False,1.3,4.0
2025,British Grand Prix,GAS,Alpine,6.0,1.0,INTERMEDIATE,6.0,136.266,42.854,60.526,32.886,232.0,217.0,138.0,282.0,6,False,19.1,24.4,75.0,False,1.3,5.0
2025,British Grand Prix,ALO,Aston Martin,6.0,1.0,INTERMEDIATE,6.0,136.643,42.485,60.33,33.828,185.0,231.0,143.0,292.0,6,False,19.1,24.4,75.0,False,1.3,6.0
2025,British Grand Prix,SAI,Williams,6.0,1.0,INTERMEDIATE,6.0,135.577,41.329,60.584,33.664,204.0,220.0,148.0,272.0,6,False,19.1,24.4,75.0,False,1.3,7.0
2025,British Grand Prix,STR,Aston Martin,6.0,1.0,INTERMEDIATE,6.0,131.987,40.703,61.13,30.154,181.0,218.0,,275.0,6,False,19.1,24.4,75.0,False,1.3,8.0
2025,British Grand Prix,ALB,Williams,6.0,1.0,INTERMEDIATE,6.0,136.208,41.581,61.096,33.531,197.0,214.0,163.0,262.0,6,False,19.1,24.4,75.0,False,1.3,9.0
2025,British Grand Prix,TSU,Red Bull Racing,6.0,1.0,INTERMEDIATE,6.0,135.867,41.104,61.389,33.374,202.0,213.0,171.0,285.0,6,False,19.1,24.4,75.0,False,1.3,10.0
2025,British Grand Prix,HUL,Kick Sauber,6.0,1.0,INTERMEDIATE,6.0,136.14,41.313,60.853,33.974,172.0,204.0,167.0,280.0,6,False,19.1,24.4,75.0,False,1.3,11.0
2025,British Grand Prix,OCO,Haas F1 Team,6.0,1.0,INTERMEDIATE,6.0,135.737,42.922,58.816,33.999,176.0,214.0,153.0,247.0,6,False,19.1,24.4,75.0,False,1.3,12.0
2025,British Grand Prix,RUS,Mercedes,6.0,1.0,HARD,6.0,137.488,43.919,54.738,38.831,181.0,238.0,168.0,184.0,6,False,19.1,24.0,73.0,False,2.6,13.0
2025,British Grand Prix,ANT,Mercedes,6.0,2.0,HARD,4.0,135.762,42.283,55.916,37.563,207.0,233.0,153.0,213.0,6,False,19.1,24.0,73.0,False,2.6,14.0
2025,British Grand Prix,LEC,Ferrari,6.0,1.0,MEDIUM,6.0,137.909,44.034,55.199,38.676,223.0,198.0,160.0,194.0,6,False,19.1,24.0,73.0,False,2.6,15.0
2025,British Grand Prix,HAD,Racing Bulls,6.0,1.0,MEDIUM,6.0,137.761,43.886,54.655,39.22,182.0,207.0,156.0,232.0,6,False,19.1,24.0,73.0,False,2.6,16.0
2025,British Grand Prix,BEA,Haas F1 Team,6.0,1.0,HARD,6.0,137.467,44.693,54.489,38.285,200.0,230.0,157.0,231.0,6,False,19.1,24.0,73.0,False,2.6,17.0
2025,British Grand Prix,VER,Red Bull Racing,7.0,1.0,INTERMEDIATE,7.0,122.547,42.832,50.714,29.001,259.0,241.0,214.0,309.0,671,False,19.2,24.0,74.0,False,1.1,1.0
2025,British Grand Prix,PIA,McLaren,7.0,1.0,INTERMEDIATE,7.0,122.77,43.218,50.249,29.303,258.0,247.0,222.0,315.0,671,False,19.2,24.0,74.0,False,1.1,2.0
2025,British Grand Prix,NOR,McLaren,7.0,1.0,INTERMEDIATE,7.0,123.224,44.196,49.317,29.711,264.0,234.0,217.0,305.0,671,False,19.2,24.0,74.0,False,1.1,3.0
2025,British Grand Prix,HAM,Ferrari,7.0,1.0,INTERMEDIATE,7.0,124.009,44.098,49.749,30.162,238.0,239.0,214.0,297.0,671,False,19.2,24.0,74.0,False,1.1,4.0
2025,British Grand Prix,GAS,Alpine,7.0,1.0,INTERMEDIATE,7.0,123.029,43.562,50.171,29.296,252.0,239.0,217.0,306.0,671,False,19.2,24.0,74.0,False,1.1,5.0
2025,British Grand Prix,ALO,Aston Martin,7.0,1.0,INTERMEDIATE,7.0,122.063,43.103,49.49,29.47,230.0,243.0,216.0,309.0,671,False,19.2,24.0,74.0,False,1.1,6.0
2025,British Grand Prix,SAI,Williams,7.0,1.0,INTERMEDIATE,7.0,122.205,43.131,49.313,29.761,229.0,239.0,218.0,307.0,671,False,19.2,24.0,74.0,False,1.1,7.0
2025,British Grand Prix,ALB,Williams,7.0,1.0,INTERMEDIATE,7.0,121.594,42.56,49.115,29.919,195.0,241.0,210.0,310.0,671,False,19.2,24.0,74.0,False,1.1,8.0
2025,British Grand Prix,TSU,Red Bull Racing,7.0,1.0,INTERMEDIATE,7.0,122.043,42.532,49.758,29.753,213.0,241.0,206.0,311.0,671,False,19.2,24.0,74.0,False,1.1,9.0
2025,British Grand Prix,HUL,Kick Sauber,7.0,1.0,INTERMEDIATE,7.0,121.737,42.41,49.416,29.911,200.0,239.0,214.0,296.0,671,False,19.2,24.0,74.0,False,1.1,10.0
2025,British Grand Prix,OCO,Haas F1 Team,7.0,1.0,INTERMEDIATE,7.0,121.435,43.998,47.3,30.137,195.0,237.0,209.0,295.0,671,False,19.2,24.0,74.0,False,1.1,11.0
2025,British Grand Prix,STR,Aston Martin,7.0,2.0,SOFT,1.0,131.823,59.741,40.659,31.423,201.0,246.0,182.0,306.0,671,False,19.2,24.0,74.0,False,1.1,12.0
2025,British Grand Prix,RUS,Mercedes,7.0,1.0,HARD,7.0,113.675,42.931,39.775,30.969,254.0,251.0,190.0,309.0,671,False,19.2,24.2,75.0,False,1.0,13.0
2025,British Grand Prix,ANT,Mercedes,7.0,2.0,HARD,5.0,115.536,41.806,41.21,32.52,268.0,249.0,177.0,309.0,671,False,19.2,24.2,75.0,False,1.0,14.0
2025,British Grand Prix,LEC,Ferrari,7.0,1.0,MEDIUM,7.0,112.542,40.42,40.352,31.77,290.0,245.0,179.0,309.0,671,True,19.2,24.2,75.0,False,1.0,15.0
2025,British Grand Prix,HAD,Racing Bulls,7.0,1.0,MEDIUM,7.0,111.751,39.021,40.63,32.1,292.0,244.0,173.0,307.0,671,True,19.2,24.2,75.0,False,1.0,16.0
2025,British Grand Prix,BEA,Haas F1 Team,7.0,1.0,HARD,7.0,111.212,39.089,39.921,32.202,287.0,250.0,168.0,303.0,671,True,19.2,24.2,75.0,False,1.0,17.0
2025,British Grand Prix,PIA,McLaren,8.0,1.0,INTERMEDIATE,8.0,104.171,31.681,43.106,29.384,308.0,242.0,216.0,318.0,1,True,19.2,24.8,74.0,False,1.1,1.0
2025,British Grand Prix,VER,Red Bull Racing,8.0,1.0,INTERMEDIATE,8.0,105.834,32.223,43.021,30.59,298.0,234.0,204.0,308.0,1,False,19.2,24.8,74.0,False,1.1,2.0
2025,British Grand Prix,NOR,McLaren,8.0,1.0,INTERMEDIATE,8.0,104.869,32.657,42.786,29.426,296.0,238.0,205.0,307.0,1,True,19.2,24.8,74.0,False,1.1,3.0
2025,British Grand Prix,HAM,Ferrari,8.0,1.0,INTERMEDIATE,8.0,106.102,32.457,43.174,30.471,291.0,235.0,204.0,305.0,1,True,19.2,24.8,74.0,False,1.1,4.0
2025,British Grand Prix,GAS,Alpine,8.0,1.0,INTERMEDIATE,8.0,106.083,32.684,43.237,30.162,295.0,236.0,207.0,309.0,1,False,19.2,24.8,74.0,False,1.1,5.0
2025,British Grand Prix,ALO,Aston Martin,8.0,1.0,INTERMEDIATE,8.0,106.42,32.453,43.657,30.31,291.0,237.0,207.0,315.0,1,False,19.2,24.8,74.0,False,1.1,6.0
2025,British Grand Prix,SAI,Williams,8.0,1.0,INTERMEDIATE,8.0,106.227,32.323,43.458,30.446,302.0,236.0,209.0,308.0,1,False,19.2,24.8,74.0,False,1.1,7.0
2025,British Grand Prix,ALB,Williams,8.0,1.0,INTERMEDIATE,8.0,106.496,32.551,43.511,30.434,292.0,237.0,205.0,309.0,1,False,19.2,24.8,74.0,False,1.1,8.0
2025,British Grand Prix,TSU,Red Bull Racing,8.0,1.0,INTERMEDIATE,8.0,106.957,32.643,44.022,30.292,290.0,237.0,200.0,313.0,1,False,19.2,24.8,74.0,False,1.1,9.0
2025,British Grand Prix,HUL,Kick Sauber,8.0,1.0,INTERMEDIATE,8.0,106.517,32.566,43.773,30.178,289.0,238.0,206.0,303.0,1,True,19.2,24.8,74.0,False,1.1,10.0
2025,British Grand Prix,OCO,Haas F1 Team,8.0,1.0,INTERMEDIATE,8.0,107.293,32.632,44.249,30.412,288.0,236.0,193.0,298.0,1,False,19.2,24.8,74.0,False,1.1,11.0
2025,British Grand Prix,STR,Aston Martin,8.0,2.0,SOFT,2.0,103.353,32.507,39.439,31.407,293.0,247.0,183.0,314.0,1,True,19.2,24.8,74.0,False,1.1,12.0
2025,British Grand Prix,RUS,Mercedes,8.0,1.0,HARD,8.0,101.287,31.912,38.915,30.46,299.0,252.0,198.0,310.0,1,True,19.2,24.8,74.0,False,1.1,13.0
2025,British Grand Prix,ANT,Mercedes,8.0,2.0,HARD,6.0,105.576,33.574,39.634,32.368,298.0,252.0,179.0,309.0,1,True,19.2,24.8,74.0,False,1.1,14.0
2025,British Grand Prix,LEC,Ferrari,8.0,1.0,MEDIUM,8.0,104.73,32.95,39.59,32.19,305.0,254.0,178.0,328.0,1,True,19.2,24.8,74.0,False,1.1,15.0
2025,British Grand Prix,HAD,Racing Bulls,8.0,1.0,MEDIUM,8.0,103.759,33.559,38.899,31.301,297.0,250.0,169.0,310.0,1,True,19.2,24.8,74.0,False,1.1,16.0
2025,British Grand Prix,BEA,Haas F1 Team,8.0,1.0,HARD,8.0,104.011,33.383,38.878,31.75,305.0,255.0,174.0,319.0,1,True,19.2,24.8,74.0,False,1.1,17.0
2025,British Grand Prix,PIA,McLaren,9.0,1.0,INTERMEDIATE,9.0,104.393,32.311,42.336,29.746,289.0,237.0,214.0,299.0,1,False,19.2,24.8,74.0,False,0.7,1.0
2025,British Grand Prix,VER,Red Bull Racing,9.0,1.0,INTERMEDIATE,9.0,106.326,32.688,43.578,30.06,294.0,235.0,210.0,309.0,1,False,19.2,24.3,72.0,False,1.9,2.0
2025,British Grand Prix,NOR,McLaren,9.0,1.0,INTERMEDIATE,9.0,105.595,32.526,43.325,29.744,295.0,236.0,214.0,303.0,1,False,19.2,24.3,72.0,False,1.9,3.0
2025,British Grand Prix,HAM,Ferrari,9.0,1.0,INTERMEDIATE,9.0,108.049,33.149,44.203,30.697,288.0,227.0,200.0,300.0,1,False,19.2,24.3,72.0,False,1.9,4.0
2025,British Grand Prix,GAS,Alpine,9.0,1.0,INTERMEDIATE,9.0,107.962,33.078,44.273,30.611,293.0,235.0,205.0,314.0,1,False,19.2,24.3,72.0,False,1.9,5.0
2025,British Grand Prix,ALO,Aston Martin,9.0,1.0,INTERMEDIATE,9.0,107.569,32.757,44.149,30.663,289.0,235.0,205.0,314.0,1,False,19.2,24.3,72.0,False,1.9,6.0
2025,British Grand Prix,SAI,Williams,9.0,1.0,INTERMEDIATE,9.0,107.819,32.922,44.35,30.547,299.0,235.0,205.0,311.0,1,False,19.2,24.3,72.0,False,1.9,7.0
2025,British Grand Prix,HUL,Kick Sauber,9.0,1.0,INTERMEDIATE,9.0,105.879,32.936,45.163,27.78,299.0,236.0,,316.0,1,False,19.2,24.3,72.0,False,1.9,8.0
2025,British Grand Prix,ALB,Williams,9.0,1.0,INTERMEDIATE,9.0,108.888,33.399,44.888,30.601,295.0,234.0,205.0,311.0,1,False,19.2,24.3,72.0,False,1.9,9.0
2025,British Grand Prix,TSU,Red Bull Racing,9.0,1.0,INTERMEDIATE,9.0,109.0,33.264,44.752,30.984,290.0,233.0,201.0,313.0,1,False,19.2,24.3,72.0,False,1.9,10.0
2025,British Grand Prix,STR,Aston Martin,9.0,2.0,SOFT,3.0,104.912,32.024,41.072,31.816,302.0,236.0,185.0,295.0,1,False,19.2,24.3,72.0,False,1.9,11.0
2025,British Grand Prix,OCO,Haas F1 Team,9.0,1.0,INTERMEDIATE,9.0,109.361,33.553,45.191,30.617,249.0,234.0,208.0,300.0,1,False,19.2,24.3,72.0,False,1.9,12.0
2025,British Grand Prix,RUS,Mercedes,9.0,1.0,HARD,9.0,101.503,31.324,38.957,31.222,301.0,250.0,194.0,295.0,1,False,19.2,24.3,72.0,False,1.9,13.0
2025,British Grand Prix,ANT,Mercedes,9.0,2.0,HARD,7.0,99.336,32.35,38.922,28.064,298.0,252.0,,296.0,1,False,19.2,24.3,72.0,False,1.9,14.0
2025,British Grand Prix,LEC,Ferrari,9.0,1.0,MEDIUM,9.0,100.941,32.265,39.013,29.663,311.0,258.0,193.0,330.0,1,True,19.2,24.3,72.0,False,1.9,15.0
2025,British Grand Prix,HAD,Racing Bulls,9.0,1.0,MEDIUM,9.0,101.705,32.709,38.545,30.451,298.0,251.0,191.0,314.0,1,True,19.2,24.3,72.0,False,1.9,16.0
2025,British Grand Prix,BEA,Haas F1 Team,9.0,1.0,HARD,9.0,102.431,32.593,38.763,31.075,295.0,252.0,181.0,308.0,1,True,19.2,24.3,72.0,False,1.9,17.0
2025,British Grand Prix,PIA,McLaren,10.0,1.0,INTERMEDIATE,10.0,104.89,32.185,43.284,29.421,294.0,238.0,218.0,306.0,1,False,19.0,24.1,74.0,False,0.7,1.0
2025,British Grand Prix,VER,Red Bull Racing,10.0,1.0,INTERMEDIATE,10.0,106.432,32.657,44.139,29.636,293.0,239.0,210.0,309.0,1,False,19.0,24.1,74.0,False,0.7,2.0
2025,British Grand Prix,NOR,McLaren,10.0,1.0,INTERMEDIATE,10.0,105.857,32.396,43.819,29.642,295.0,237.0,213.0,307.0,1,False,19.0,24.1,74.0,False,0.7,3.0
2025,British Grand Prix,HAM,Ferrari,10.0,1.0,INTERMEDIATE,10.0,108.242,32.745,44.528,30.969,293.0,228.0,200.0,304.0,1,False,19.0,24.1,74.0,False,0.7,4.0
2025,British Grand Prix,STR,Aston Martin,10.0,2.0,SOFT,4.0,100.708,32.535,40.558,27.615,298.0,254.0,,305.0,1,False,19.0,24.0,74.0,True,1.2,5.0
2025,British Grand Prix,GAS,Alpine,10.0,1.0,INTERMEDIATE,10.0,108.953,33.314,45.153,30.486,290.0,233.0,209.0,306.0,1,False,19.0,24.0,74.0,True,1.2,6.0
2025,British Grand Prix,ALO,Aston Martin,10.0,1.0,INTERMEDIATE,10.0,108.951,33.111,45.151,30.689,293.0,234.0,209.0,315.0,1,False,19.0,24.0,74.0,True,1.2,7.0
2025,British Grand Prix,SAI,Williams,10.0,1.0,INTERMEDIATE,10.0,108.531,33.07,44.821,30.64,297.0,235.0,206.0,310.0,1,False,19.0,24.0,74.0,True,1.2,8.0
2025,British Grand Prix,ALB,Williams,10.0,1.0,INTERMEDIATE,10.0,109.218,33.367,45.322,30.529,290.0,234.0,211.0,316.0,1,False,19.0,24.0,74.0,True,1.2,9.0
2025,British Grand Prix,RUS,Mercedes,10.0,1.0,HARD,10.0,102.417,31.628,42.29,28.499,298.0,249.0,,280.0,1,False,19.0,24.0,74.0,True,1.2,10.0
2025,British Grand Prix,TSU,Red Bull Racing,10.0,1.0,INTERMEDIATE,10.0,110.083,33.442,45.635,31.006,279.0,232.0,202.0,310.0,1,False,19.0,24.0,74.0,True,1.2,11.0
2025,British Grand Prix,OCO,Haas F1 Team,10.0,1.0,INTERMEDIATE,10.0,109.77,33.766,45.506,30.498,283.0,233.0,209.0,302.0,1,False,19.0,24.0,74.0,True,1.2,12.0
2025,British Grand Prix,LEC,Ferrari,10.0,1.0,MEDIUM,10.0,100.092,31.426,41.038,27.628,287.0,252.0,,302.0,1,False,19.0,24.0,74.0,True,1.2,13.0
2025,British Grand Prix,HAD,Racing Bulls,10.0,1.0,MEDIUM,10.0,102.691,31.608,43.987,27.096,297.0,248.0,,310.0,1,False,19.0,24.0,74.0,True,1.2,14.0
2025,British Grand Prix,BEA,Haas F1 Team,10.0,1.0,HARD,10.0,103.208,32.53,43.643,27.035,287.0,249.0,,310.0,1,False,19.0,24.0,74.0,True,1.2,15.0
2025,British Grand Prix,HUL,Kick Sauber,10.0,2.0,INTERMEDIATE,1.0,124.672,52.942,43.537,28.193,256.0,245.0,229.0,299.0,1,False,19.0,24.0,74.0,True,1.2,16.0
2025,British Grand Prix,ANT,Mercedes,10.0,3.0,INTERMEDIATE,1.0,125.979,51.667,44.491,29.821,285.0,243.0,203.0,309.0,1,False,19.0,24.0,74.0,True,1.2,17.0
2025,British Grand Prix,PIA,McLaren,11.0,1.0,INTERMEDIATE,11.0,105.937,32.236,46.88,26.821,259.0,235.0,,311.0,1,False,18.9,23.3,73.0,True,1.1,1.0
2025,British Grand Prix,NOR,McLaren,11.0,1.0,INTERMEDIATE,11.0,107.735,32.917,47.442,27.376,275.0,234.0,,311.0,1,False,18.9,23.3,73.0,True,1.1,2.0
2025,British Grand Prix,VER,Red Bull Racing,11.0,1.0,INTERMEDIATE,11.0,110.497,33.168,49.265,28.064,251.0,184.0,,310.0,1,False,18.9,23.3,73.0,True,1.1,3.0
2025,British Grand Prix,HAM,Ferrari,11.0,1.0,INTERMEDIATE,11.0,109.484,33.469,48.256,27.759,275.0,224.0,,308.0,1,False,18.9,23.3,73.0,True,1.1,4.0
2025,British Grand Prix,GAS,Alpine,11.0,1.0,INTERMEDIATE,11.0,109.24,33.788,47.721,27.731,275.0,230.0,,309.0,1,False,18.9,23.3,73.0,True,1.1,5.0
2025,British Grand Prix,ALO,Aston Martin,11.0,1.0,INTERMEDIATE,11.0,109.478,33.787,47.624,28.067,260.0,230.0,,309.0,1,False,18.9,23.3,73.0,True,1.1,6.0
2025,British Grand Prix,SAI,Williams,11.0,1.0,INTERMEDIATE,11.0,109.688,33.952,48.152,27.584,262.0,231.0,,310.0,1,False,18.9,23.3,73.0,True,1.1,7.0
2025,British Grand Prix,ALB,Williams,11.0,1.0,INTERMEDIATE,11.0,111.991,33.505,47.734,30.752,255.0,230.0,204.0,310.0,1,False,18.9,23.3,73.0,True,1.1,8.0
2025,British Grand Prix,TSU,Red Bull Racing,11.0,1.0,INTERMEDIATE,11.0,111.245,34.841,48.637,27.767,251.0,219.0,,307.0,1,False,18.9,23.3,73.0,True,1.1,9.0
2025,British Grand Prix,OCO,Haas F1 Team,11.0,1.0,INTERMEDIATE,11.0,111.866,34.081,47.41,30.375,269.0,227.0,212.0,302.0,1,False,18.7,22.5,72.0,True,3.1,10.0
2025,British Grand Prix,STR,Aston Martin,11.0,3.0,INTERMEDIATE,1.0,126.264,51.725,45.388,29.151,279.0,233.0,216.0,297.0,1,False,18.7,22.5,72.0,True,3.1,11.0
2025,British Grand Prix,HUL,Kick Sauber,11.0,2.0,INTERMEDIATE,2.0,105.789,32.22,44.209,29.36,285.0,240.0,218.0,312.0,1,True,18.7,22.5,72.0,True,3.1,12.0
2025,British Grand Prix,RUS,Mercedes,11.0,2.0,INTERMEDIATE,1.0,124.881,52.121,43.847,28.913,287.0,238.0,227.0,309.0,1,False,18.7,22.5,72.0,True,3.1,13.0
2025,British Grand Prix,LEC,Ferrari,11.0,2.0,INTERMEDIATE,1.0,128.576,53.666,45.316,29.594,280.0,220.0,211.0,295.0,1,False,18.7,22.5,72.0,True,3.1,14.0
2025,British Grand Prix,ANT,Mercedes,11.0,3.0,INTERMEDIATE,2.0,108.439,33.719,44.749,29.971,290.0,241.0,202.0,308.0,1,False,18.7,22.5,72.0,True,3.1,15.0
2025,British Grand Prix,HAD,Racing Bulls,11.0,2.0,INTERMEDIATE,1.0,129.977,54.045,45.463,30.469,263.0,237.0,209.0,305.0,1,False,18.7,22.5,72.0,True,3.1,16.0
2025,British Grand Prix,BEA,Haas F1 Team,11.0,2.0,INTERMEDIATE,1.0,128.816,53.791,44.86,30.165,281.0,239.0,207.0,298.0,1,False,18.7,22.5,72.0,True,3.1,17.0
2025,British Grand Prix,PIA,McLaren,12.0,2.0,INTERMEDIATE,1.0,126.15,53.419,43.664,29.067,284.0,243.0,217.0,302.0,1,False,18.5,21.5,72.0,True,5.8,1.0
2025,British Grand Prix,VER,Red Bull Racing,12.0,2.0,INTERMEDIATE,1.0,126.914,52.919,45.231,28.764,276.0,241.0,212.0,310.0,1,False,18.5,21.5,72.0,True,5.8,2.0
2025,British Grand Prix,ALB,Williams,12.0,1.0,INTERMEDIATE,12.0,109.68,34.463,47.712,27.505,277.0,227.0,,308.0,1,False,18.5,21.5,72.0,True,5.8,3.0
2025,British Grand Prix,NOR,McLaren,12.0,2.0,INTERMEDIATE,1.0,130.451,55.268,46.176,29.007,278.0,241.0,210.0,301.0,1,False,18.5,21.5,72.0,True,5.8,4.0
2025,British Grand Prix,STR,Aston Martin,12.0,3.0,INTERMEDIATE,2.0,107.154,33.005,45.064,29.085,276.0,241.0,207.0,309.0,1,False,18.5,21.5,72.0,True,5.8,5.0
2025,British Grand Prix,HUL,Kick Sauber,12.0,2.0,INTERMEDIATE,3.0,107.347,33.179,44.867,29.301,280.0,242.0,210.0,305.0,1,False,18.5,21.5,72.0,True,5.8,6.0
2025,British Grand Prix,OCO,Haas F1 Team,12.0,1.0,INTERMEDIATE,12.0,110.786,33.98,46.13,30.676,286.0,236.0,198.0,305.0,1,False,18.5,21.5,72.0,True,5.8,7.0
2025,British Grand Prix,HAM,Ferrari,12.0,2.0,INTERMEDIATE,1.0,127.044,53.133,45.146,28.765,283.0,240.0,210.0,300.0,1,False,18.5,21.5,72.0,True,5.8,8.0
2025,British Grand Prix,GAS,Alpine,12.0,2.0,INTERMEDIATE,1.0,127.003,53.214,44.725,29.064,270.0,237.0,215.0,311.0,1,False,18.5,21.5,72.0,True,5.8,9.0
2025,British Grand Prix,ALO,Aston Martin,12.0,2.0,INTERMEDIATE,1.0,127.516,52.681,44.935,29.9,268.0,241.0,185.0,304.0,1,False,18.5,21.5,72.0,True,5.8,10.0
2025,British Grand Prix,RUS,Mercedes,12.0,2.0,INTERMEDIATE,2.0,107.571,32.83,45.089,29.652,279.0,243.0,204.0,311.0,1,False,18.5,21.5,72.0,True,5.8,11.0
2025,British Grand Prix,SAI,Williams,12.0,2.0,INTERMEDIATE,1.0,128.134,53.666,44.881,29.587,275.0,240.0,193.0,306.0,1,False,18.1,21.0,74.0,True,4.5,12.0
2025,British Grand Prix,TSU,Red Bull Racing,12.0,2.0,INTERMEDIATE,1.0,128.361,53.294,45.676,29.391,275.0,239.0,205.0,312.0,1,False,18.1,21.0,74.0,True,4.5,13.0
2025,British Grand Prix,LEC,Ferrari,12.0,2.0,INTERMEDIATE,2.0,108.142,33.873,44.628,29.641,290.0,238.0,200.0,305.0,1,False,18.1,21.0,74.0,True,4.5,14.0
2025,British Grand Prix,ANT,Mercedes,12.0,3.0,INTERMEDIATE,3.0,107.009,33.207,44.121,29.681,294.0,242.0,196.0,308.0,1,False,18.1,21.0,74.0,True,4.5,15.0
2025,British Grand Prix,HAD,Racing Bulls,12.0,2.0,INTERMEDIATE,2.0,108.339,33.888,44.272,30.179,282.0,238.0,201.0,304.0,1,False,18.1,21.0,74.0,True,4.5,16.0
2025,British Grand Prix,BEA,Haas F1 Team,12.0,2.0,INTERMEDIATE,2.0,108.51,34.01,44.576,29.924,285.0,240.0,197.0,301.0,1,False,18.1,21.0,74.0,True,4.5,17.0
2025,British Grand Prix,PIA,McLaren,13.0,2.0,INTERMEDIATE,2.0,107.585,32.915,45.072,29.598,285.0,239.0,208.0,307.0,1,False,17.8,20.5,77.0,True,3.9,1.0
2025,British Grand Prix,VER,Red Bull Racing,13.0,2.0,INTERMEDIATE,2.0,111.224,33.824,47.545,29.855,250.0,239.0,203.0,310.0,12,False,17.8,20.5,77.0,True,3.9,2.0
2025,British Grand Prix,NOR,McLaren,13.0,2.0,INTERMEDIATE,2.0,109.605,33.267,46.498,29.84,282.0,242.0,203.0,309.0,12,False,17.8,20.5,77.0,True,3.9,3.0
2025,British Grand Prix,STR,Aston Martin,13.0,3.0,INTERMEDIATE,3.0,112.134,35.382,47.079,29.673,279.0,235.0,207.0,302.0,124,False,17.8,20.5,77.0,True,3.9,4.0
2025,British Grand Prix,HUL,Kick Sauber,13.0,2.0,INTERMEDIATE,4.0,113.815,34.775,48.673,30.367,274.0,238.0,115.0,302.0,124,False,17.8,20.5,77.0,True,3.9,5.0
2025,British Grand Prix,GAS,Alpine,13.0,2.0,INTERMEDIATE,2.0,115.838,34.043,49.187,32.608,248.0,235.0,117.0,309.0,124,False,17.8,20.5,77.0,True,3.9,6.0
2025,British Grand Prix,OCO,Haas F1 Team,13.0,1.0,INTERMEDIATE,13.0,120.169,34.995,49.953,35.221,261.0,230.0,116.0,305.0,124,False,17.8,20.5,77.0,True,3.9,7.0
2025,British Grand Prix,HAM,Ferrari,13.0,2.0,INTERMEDIATE,2.0,120.754,34.77,50.499,35.485,279.0,235.0,104.0,301.0,124,False,17.8,20.5,77.0,True,3.9,8.0
2025,British Grand Prix,RUS,Mercedes,13.0,2.0,INTERMEDIATE,3.0,119.779,34.099,48.515,37.165,262.0,241.0,126.0,309.0,124,False,17.8,20.5,77.0,True,3.9,9.0
2025,British Grand Prix,ALO,Aston Martin,13.0,2.0,INTERMEDIATE,2.0,122.342,35.433,50.178,36.731,247.0,239.0,100.0,308.0,124,False,17.4,20.1,78.0,True,5.4,10.0
2025,British Grand Prix,SAI,Williams,13.0,2.0,INTERMEDIATE,2.0,123.101,34.399,50.519,38.183,249.0,234.0,81.0,308.0,124,False,17.4,20.1,78.0,True,5.4,11.0
2025,British Grand Prix,ALB,Williams,13.0,2.0,INTERMEDIATE,1.0,138.76,54.156,46.637,37.967,263.0,236.0,84.0,306.0,124,False,17.4,20.1,78.0,True,5.4,12.0
2025,British Grand Prix,TSU,Red Bull Racing,13.0,2.0,INTERMEDIATE,2.0,119.762,34.444,48.568,36.75,251.0,236.0,101.0,310.0,124,False,17.4,20.1,78.0,True,5.4,13.0
2025,British Grand Prix,LEC,Ferrari,13.0,2.0,INTERMEDIATE,3.0,120.583,34.348,49.458,36.777,283.0,200.0,88.0,301.0,124,False,17.4,20.1,78.0,True,5.4,14.0
